"Plate","Normalization","element_measured","Plate_Position","element_perturbed","rel_element_concentration_th","value","OD600corrected","SpecOD","Final_Vol_for_ICPMS","Volume_perwell_of_culture_transferred_to_filterplate","ng_perwell","pg_percell","Median.pgpcell.AE.batch","Median.ngpwell.AE.batch","Median.pgpcell.Across.batches","Median.ngpwell.Across.batches","pg_percell_BC","ng_perwell_BC"
"5","Unnormalized","P","5_B8","AllEle",1,71859.0275338134,0.711650013923645,0.704824088578944,0.729,2.5,52385.23107215,1.98196900176017,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.93874887906207,49727.1897086238
"5","Unnormalized","P","5_G5","Ca",2,64023.9134651722,0.559849977493287,0.526124720032524,0.729,2.5,46673.4329161105,2.36564607282852,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.31405923497327,44305.2097980733
"5","Unnormalized","P","5_G6","AllEle",1,70208.3175781868,0.574049979448318,0.54284099653939,0.729,2.5,51181.8635144982,2.51427158674615,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.45944372295059,48584.8813594225
"5","Unnormalized","P","5_E6","Na",0.01,67843.7501073482,0.528300017118454,0.488984030680755,0.729,2.5,49458.0938282568,2.69718931362794,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.63837262528847,46948.5762320549
"5","Unnormalized","P","5_E5","Ca",0.2,59622.3153075942,0.67069998383522,0.656617614517157,0.729,2.5,43464.6678592361,1.765194511926,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.72670151666538,41259.2583829916
"5","Unnormalized","P","5_C4","Zn",50,66089.5770297678,0.460500001907349,0.409169689455478,0.729,2.5,48179.3016547007,3.13997202277732,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,3.07149972277035,45734.6703331815
"5","Unnormalized","P","5_E2","Na",5,66714.4787577933,0.571199983358383,0.539485974277159,0.729,2.5,48634.8550144313,2.4040096107952,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.35158619233925,46167.1087872664
"5","Unnormalized","P","5_E7","Na",0.5,68401.0362849899,0.616499990224838,0.592813251480402,0.729,2.5,49864.3554517577,2.24306076502098,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.19414710320416,47334.2240264749
"5","Unnormalized","P","5_F7","Na",2,66066.8084275427,0.543849974870682,0.507289478403895,0.729,2.5,48162.7033436786,2.53176699006728,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.47655760997277,45718.9142251307
"5","Unnormalized","P","5_G3","Zn",20,66255.752567802,0.547299981117248,0.511350834067834,0.729,2.5,48300.4436219276,2.5188417503338,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.46391422653809,45849.6655229072
"5","Unnormalized","P","5_D3","Zn",2,65304.2018907299,0.601449996232987,0.575096362300306,0.729,2.5,47606.7631783421,2.20747994245331,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.15934217951065,45191.1826202007
"5","Unnormalized","P","5_G7","Na",5,63026.854444355,0.550949990749359,0.51564763419901,0.729,2.5,45946.5768899348,2.3761227030577,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.32430740489678,43615.2346511714
"5","Unnormalized","P","5_E3","Zn",5,64669.7594309355,0.519700005650521,0.478860076464731,0.729,2.5,47144.254625152,2.62536006889265,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.56810973641849,44752.1418811293
"5","Unnormalized","P","5_F5","Ca",0.5,64159.5590855734,0.599750012159348,0.573095136953844,0.729,2.5,46772.318573383,2.17636086610869,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.12890170626056,44399.0779692737
"5","Unnormalized","P","5_G2","Na",20,63702.504758506,0.569649994373322,0.537661323510284,0.729,2.5,46439.1259689508,2.30326534261427,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.25303882008759,44082.7916513363
"5","Unnormalized","P","5_F2","Na",10,66403.9900047441,0.531899988651275,0.493221925840915,0.729,2.5,48408.5087134585,2.61726719364985,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.5601933397486,45952.2473612889
"5","Unnormalized","P","5_D2","AllEle",1,69185.3123977706,0.550599992275238,0.515235615152189,0.729,2.5,50436.0927379747,2.61038335367284,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.55345961332441,47876.9512019273
"5","Unnormalized","P","5_D5","AllEle",1,67085.8771558539,0.601749986410142,0.575449511459478,0.729,2.5,48905.6044466175,2.26631429159122,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.21689354804374,46424.1203170864
"5","Unnormalized","P","5_B4","AllEle",1,67790.4232882657,0.646800011396409,0.628482509391198,0.729,2.5,49419.2185771457,2.0968695373885,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.05114381786041,46911.6735221229
"5","Unnormalized","P","5_F9","Zn",100,64768.3311503865,0.545949995517731,0.509761627768195,0.729,2.5,47216.1134086317,2.46997084318803,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.4161090306125,44820.3545297173
"5","Unnormalized","P","5_C2","Na",2,66044.5320669578,0.541249990463257,0.504228770496551,0.729,2.5,48146.4638768122,2.54627617166173,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.49075039478795,45703.4987533821
"5","Unnormalized","P","5_D4","Zn",100,63158.5438044283,0.565850019454956,0.533187983882888,0.729,2.5,46042.5784334282,2.30275649240394,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.25254106620042,43706.3650493373
"5","Unnormalized","P","5_B6","Ca",5,62984.3662275749,0.5903500020504,0.562029422410556,0.729,2.5,45915.6029799021,2.17856224361442,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.1310550790771,43585.8323660485
"5","Unnormalized","P","5_C3","Na",100,56446.8080445698,0.53099998831749,0.492162443280034,0.729,2.5,41149.7230644914,2.2296011476887,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.1809809951609,39061.774538457
"5","Unnormalized","P","5_B3","Na",50,57350.7837708887,0.562900006771088,0.529715221845356,0.729,2.5,41808.7213689779,2.10471436448839,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.05881757548873,39687.3350835604
"5","Unnormalized","P","5_F10","AllEle",1,68467.4618261363,0.57234999537468,0.540839771192928,0.729,2.5,49912.7796712533,2.46100144404005,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.40733522409556,47380.1911874489
"5","Unnormalized","P","5_G8","Zn",2,68150.0774440062,0.533050000667572,0.494575722756684,0.729,2.5,49681.4064566805,2.67873541816216,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.62032114763326,47160.5579148819
"5","Unnormalized","P","5_E8","Na",50,52671.9474229791,0.376800000667572,0.310637846376872,0.729,2.5,38397.8496713518,3.29625855266987,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,3.22437816555759,36449.5319755428
"5","Unnormalized","P","5_C9","Zn",10,63452.1588486325,0.480599999427796,0.432831454954041,0.729,2.5,46256.6238006531,2.84986212046071,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.78771614824338,43909.5496944062
"5","Unnormalized","P","5_G4","Ca",0.02,56259.3482611779,0.583750009536743,0.554259895325215,0.729,2.5,41013.0648823987,1.97322905629962,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.93019952261418,38932.0504309733
"5","Unnormalized","P","5_E4","Ca",0,47278.1863094404,0.537449985742569,0.499755395785789,0.729,2.5,34465.797819582,1.83907557498283,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.79897148055388,32716.9935410402
"5","Unnormalized","P","5_D8","Na",20,43967.2638028699,0.32514999806881,0.249835338901493,0.729,2.5,32052.1353122922,3.42114775309989,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,3.34654394974776,30425.8009484698
"5","Unnormalized","P","5_B5","Ca",0.05,55492.550141981,0.648499995470047,0.63048373473766,0.729,2.5,40454.0690535041,1.71102776379946,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.6737159643588,38401.418207714
"5","Unnormalized","P","5_D9","Zn",20,66037.4292016858,0.532799988985062,0.494281408401796,0.729,2.5,48141.285888029,2.59724036117744,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.5406032255881,45698.5834972066
"5","Unnormalized","P","5_F4","Ca",0.01,51868.8858600036,0.569499999284744,0.537484748930698,0.729,2.5,37812.4177919426,1.87601814400222,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.83510845555824,35893.8050744099
"5","Unnormalized","S","5_E3","Zn",5,8991.72902692345,0.519700005650521,0.478860076464731,0.729,2.5,6554.97046062719,0.365031918246094,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.36174024029408,6336.50306783235
"5","Unnormalized","S","5_G6","AllEle",1,10378.2439633749,0.574049979448318,0.54284099653939,0.729,2.5,7565.7398493003,0.371661432968739,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.368309973319963,7313.58501971431
"5","Unnormalized","S","5_C9","Zn",10,8974.35992904545,0.480599999427796,0.432831454954041,0.729,2.5,6542.30838827413,0.403070421578229,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.399435731148436,6324.26300347322
"5","Unnormalized","S","5_G5","Ca",2,9568.5321672685,0.559849977493287,0.526124720032524,0.729,2.5,6975.45994993874,0.353551654672681,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.350363500080129,6742.97826936346
"5","Unnormalized","S","5_C8","Na",10,10208.4664108532,0.60385000705719,0.577921660823777,0.729,2.5,7441.97201351201,0.343390117518887,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.34029359466081,7193.94218137016
"5","Unnormalized","S","5_G2","Na",20,9328.32452831301,0.569649994373322,0.537661323510284,0.729,2.5,6800.34858114019,0.337280404784289,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.334238976304803,6573.70310141736
"5","Unnormalized","S","5_B9","Zn",5,9053.95845935699,0.478949993848801,0.430889064411864,0.729,2.5,6600.33571687124,0.408478578332316,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.404795119810039,6380.35636771983
"5","Unnormalized","S","5_E9","Zn",50,9189.34377144013,0.568000018596649,0.535718968051472,0.729,2.5,6699.03160937986,0.333459992216726,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.330453014335086,6475.76287327461
"5","Unnormalized","S","5_C2","Na",2,9502.22413352511,0.541249990463257,0.504228770496551,0.729,2.5,6927.12139333981,0.366348070487564,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.363044524123232,6696.2507647891
"5","Unnormalized","S","5_F5","Ca",0.5,9570.73430673171,0.599750012159348,0.573095136953844,0.729,2.5,6977.06530960742,0.324649544073603,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.321722014471553,6744.53012478777
"5","Unnormalized","S","5_E4","Ca",0,7487.2087915675,0.537449985742569,0.499755395785789,0.729,2.5,5458.17520905271,0.291245157401882,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.288618852097248,5276.2623668055
"5","Unnormalized","S","5_C4","Zn",50,9288.67842907801,0.460500001907349,0.409169689455478,0.729,2.5,6771.44657479787,0.441313013438462,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.437333470161118,6545.76435585708
"5","Unnormalized","S","5_F4","Ca",0.01,8062.38538185593,0.569499999284744,0.537484748930698,0.729,2.5,5877.47894337297,0.291604128554517,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.288974586224928,5681.59133279137
"5","Unnormalized","S","5_B8","AllEle",1,10927.4779165125,0.711650013923645,0.704824088578944,0.729,2.5,7966.1314011376,0.301394594962413,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.298676767031472,7700.63211806362
"5","Unnormalized","S","5_F2","Na",10,9641.8301232639,0.531899988651275,0.493221925840915,0.729,2.5,7028.89415985938,0.380026044618111,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.376599157023538,6794.6315967313
"5","Unnormalized","S","5_F10","AllEle",1,10156.2008829914,0.57234999537468,0.540839771192928,0.729,2.5,7403.87044370071,0.365055522322013,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.361763631520074,7157.1104800759
"5","Unnormalized","S","5_E5","Ca",0.2,9208.0718323436,0.67069998383522,0.656617614517157,0.729,2.5,6712.68436577848,0.272616683535654,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.270158360628284,6488.96060365706
"5","Unnormalized","S","5_G4","Ca",0.02,8741.43000455111,0.583750009536743,0.554259895325215,0.729,2.5,6372.50247331776,0.306595156390964,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.303830432359883,6160.11646650253
"5","Unnormalized","S","5_D9","Zn",20,9414.31552851892,0.532799988985062,0.494281408401796,0.729,2.5,6863.03602029029,0.370263357600611,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.366924505106537,6634.30126167988
"5","Unnormalized","S","5_D4","Zn",100,8896.74468789824,0.565850019454956,0.533187983882888,0.729,2.5,6485.72687747782,0.32437474579459,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.321449694188001,6269.56727007565
"5","Unnormalized","S","5_C3","Na",100,8549.53940703611,0.53099998831749,0.492162443280034,0.729,2.5,6232.61422772932,0.337699571233262,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.334654362917304,6024.89048758332
"5","Unnormalized","S","5_D2","AllEle",1,10509.9846469897,0.550599992275238,0.515235615152189,0.729,2.5,7661.77880765548,0.396544989377587,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.392969142079665,7406.42314276983
"5","Unnormalized","S","5_F8","Na",100,10276.4296648963,0.666700005531311,0.651908830422525,0.729,2.5,7491.51722570938,0.306444372836771,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.303681008497476,7241.83612551083
"5","Unnormalized","S","5_E2","Na",5,9488.75609665095,0.571199983358383,0.539485974277159,0.729,2.5,6917.30319445854,0.34192069361219,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.338837421294777,6686.75979183882
"5","Unnormalized","S","5_B2","Na",0.5,10545.8818273802,0.57565000653267,0.544724552277282,0.729,2.5,7687.94785216015,0.376358917304526,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.372965098056918,7431.720012036
"5","Unnormalized","S","5_E8","Na",50,7338.45157755474,0.376800000667572,0.310637846376872,0.729,2.5,5349.73120003741,0.459246998817352,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.45510573569768,5171.43263493395
"5","Unnormalized","S","5_B5","Ca",0.05,8915.67567413534,0.648499995470047,0.63048373473766,0.729,2.5,6499.52756644466,0.274901199754675,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.272422276205845,6282.90800265436
"5","Unnormalized","S","5_E6","Na",0.01,9712.24690371796,0.528300017118454,0.488984030680755,0.729,2.5,7080.22799281039,0.386119112203776,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.382637280328363,6844.25454956251
"5","Unnormalized","S","5_D8","Na",20,6377.65224346354,0.32514999806881,0.249835338901493,0.729,2.5,4649.30848548492,0.496253092769296,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.491778126930867,4494.35396521304
"5","Unnormalized","S","5_G7","Na",5,9279.75460557382,0.550949990749359,0.51564763419901,0.729,2.5,6764.94110746331,0.34984826375201,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.34669350451376,6539.47570604994
"5","Unnormalized","S","5_B6","Ca",5,9974.13653400824,0.5903500020504,0.562029422410556,0.729,2.5,7271.14553329201,0.344994775165846,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.341883782295881,7028.80909305454
"5","Unnormalized","S","5_E7","Na",0.5,9867.45398716914,0.616499990224838,0.592813251480402,0.729,2.5,7193.3739566463,0.323581338695681,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.320663441643321,6953.62952711054
"5","Unnormalized","S","5_B4","AllEle",1,10157.1898557933,0.646800011396409,0.628482509391198,0.729,2.5,7404.59140487332,0.314178625253859,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.311345517237685,7157.8074126875
"5","Unnormalized","S","5_G8","Zn",2,9731.07831625986,0.533050000667572,0.494575722756684,0.729,2.5,7093.95609255344,0.382493830092745,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.37904468922488,6857.52511220804
"5","Unnormalized","S","5_F7","Na",2,9269.11843210729,0.543849974870682,0.507289478403895,0.729,2.5,6757.18733700621,0.355204809070966,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.352001747146721,6531.98035720225
"5","Unnormalized","S","5_C5","Ca",0.1,7676.13984767131,0.637499988079071,0.617534499539846,0.729,2.5,5595.90594895239,0.241645055863153,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.239466019831401,5409.40274648398
"5","Unnormalized","S","5_F9","Zn",100,9316.93135287915,0.545949995517731,0.509761627768195,0.729,2.5,6792.0429562489,0.355305569571691,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.352101599038904,6565.67429062103
"5","Unnormalized","S","5_D3","Zn",2,9406.72046172014,0.601449996232987,0.575096362300306,0.729,2.5,6857.49921659398,0.317975660712577,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.315108312901806,6628.94899139608
"5","Unnormalized","S","5_B3","Na",50,8625.65168950116,0.562900006771088,0.529715221845356,0.729,2.5,6288.10008164635,0.316552483162086,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.313697968865127,6078.5270807119
"5","Unnormalized","S","5_D5","AllEle",1,9885.92061199321,0.601749986410142,0.575449511459478,0.729,2.5,7206.83612614305,0.333968997922559,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.330957430078301,6966.64302256841
"5","Unnormalized","S","5_F3","Zn",10,8477.95998158277,0.502700015902519,0.458847647583286,0.729,2.5,6180.43282657384,0.359185762224168,0.349512260122286,7485.16562708681,0.346360530799187,7235.6962162009,0.35594680202619,5974.44821473227
